State,District,Crop,Year,Season,Area,Production,Yield,Annual_Rainfall
Bihar,BUXAR,Masoor,2006,Rabi,6113.0,4420.0,0.723049239,1052.8
Bihar,DARBHANGA,Masoor,2004,Rabi,2690.0,2020.0,0.750929368,1147.8
Bihar,DARBHANGA,Masoor,2005,Rabi,2568.0,1715.0,0.667834891,907.8
Bihar,DARBHANGA,Masoor,2006,Rabi,3168.0,2344.0,0.73989899,1052.8
Bihar,GAYA,Masoor,2004,Rabi,4489.0,2972.0,0.66206282,1147.8
Bihar,GAYA,Masoor,2005,Rabi,4672.0,2897.0,0.620077055,907.8
Bihar,GAYA,Masoor,2006,Rabi,4775.0,3452.0,0.722931937,1052.8
Bihar,GOPALGANJ,Masoor,2004,Rabi,302.0,215.0,0.71192053,1147.8
Bihar,GOPALGANJ,Masoor,2005,Rabi,359.0,265.0,0.73816156,907.8
Bihar,GOPALGANJ,Masoor,2006,Rabi,149.0,108.0,0.724832215,1052.8
Bihar,JAMUI,Masoor,2004,Rabi,1081.0,531.0,0.491211841,1147.8
Bihar,JAMUI,Masoor,2005,Rabi,512.0,515.0,1.005859375,907.8
Bihar,JAMUI,Masoor,2006,Rabi,553.0,234.0,0.423146474,1052.8
Bihar,JEHANABAD,Masoor,2004,Rabi,6260.0,3430.0,0.547923323,1147.8
Bihar,JEHANABAD,Masoor,2005,Rabi,4793.0,3791.0,0.790945128,907.8
Bihar,JEHANABAD,Masoor,2006,Rabi,9165.0,9203.0,1.004146208,1052.8
Bihar,KAIMUR (BHABUA),Masoor,2004,Rabi,5686.0,4139.0,0.727928245,1147.8
Bihar,KAIMUR (BHABUA),Masoor,2005,Rabi,5846.0,5162.0,0.882996921,907.8
Bihar,KAIMUR (BHABUA),Masoor,2006,Rabi,5224.0,3119.0,0.597052067,1052.8
Bihar,KATIHAR,Masoor,2004,Rabi,1412.0,774.0,0.54815864,1147.8
Bihar,KATIHAR,Masoor,2005,Rabi,1712.0,586.0,0.34228972,907.8
Bihar,KATIHAR,Masoor,2006,Rabi,1627.0,623.0,0.382913337,1052.8
Bihar,KHAGARIA,Masoor,2004,Rabi,935.0,564.0,0.603208556,1147.8
Bihar,KHAGARIA,Masoor,2005,Rabi,696.0,568.0,0.816091954,907.8
Bihar,KHAGARIA,Masoor,2006,Rabi,658.0,545.0,0.828267477,1052.8
Bihar,KISHANGANJ,Masoor,2004,Rabi,737.0,360.0,0.488466757,1147.8
Bihar,KISHANGANJ,Masoor,2005,Rabi,1369.0,820.0,0.598977356,907.8
Bihar,KISHANGANJ,Masoor,2006,Rabi,1096.0,689.0,0.628649635,1052.8
Bihar,LAKHISARAI,Masoor,2004,Rabi,8835.0,3940.0,0.445953594,1147.8
Bihar,LAKHISARAI,Masoor,2005,Rabi,6294.0,7213.0,1.146012075,907.8
Bihar,LAKHISARAI,Masoor,2006,Rabi,7673.0,6108.0,0.796038056,1052.8
Bihar,MADHEPURA,Masoor,2004,Rabi,1370.0,748.0,0.545985401,1147.8
Bihar,MADHEPURA,Masoor,2005,Rabi,1293.0,760.0,0.587780356,907.8
Bihar,MADHEPURA,Masoor,2006,Rabi,1298.0,659.0,0.50770416,1052.8
Bihar,MADHUBANI,Masoor,2004,Rabi,6997.0,4604.0,0.657996284,1147.8
Bihar,MADHUBANI,Masoor,2005,Rabi,6934.0,2732.0,0.394000577,907.8
Bihar,MADHUBANI,Masoor,2006,Rabi,6794.0,3193.0,0.469973506,1052.8
Bihar,MUNGER,Masoor,2004,Rabi,661.0,325.0,0.491679274,1147.8
Bihar,MUNGER,Masoor,2005,Rabi,464.0,466.0,1.004310345,907.8
Bihar,MUNGER,Masoor,2006,Rabi,599.0,508.0,0.848080134,1052.8
Bihar,MUZAFFARPUR,Masoor,2004,Rabi,1894.0,1023.0,0.540126716,1147.8
Bihar,MUZAFFARPUR,Masoor,2005,Rabi,1394.0,892.0,0.639885222,907.8
Bihar,MUZAFFARPUR,Masoor,2006,Rabi,1143.0,817.0,0.714785652,1052.8
Bihar,NALANDA,Masoor,2004,Rabi,12704.0,6301.0,0.495985516,1147.8
Bihar,NALANDA,Masoor,2005,Rabi,11930.0,8124.0,0.680972339,907.8
Bihar,NALANDA,Masoor,2006,Rabi,11436.0,8291.0,0.724991256,1052.8
Bihar,NAWADA,Masoor,2004,Rabi,2775.0,1820.0,0.655855856,1147.8
Bihar,NAWADA,Masoor,2005,Rabi,2064.0,1038.0,0.502906977,907.8
Bihar,NAWADA,Masoor,2006,Rabi,2461.0,1656.0,0.672897196,1052.8
Bihar,PASHCHIM CHAMPARAN,Masoor,2004,Rabi,15974.0,11869.0,0.743019907,1147.8
Bihar,PASHCHIM CHAMPARAN,Masoor,2005,Rabi,15326.0,2989.0,0.195028057,907.8
Bihar,PASHCHIM CHAMPARAN,Masoor,2006,Rabi,16742.0,14214.0,0.849002509,1052.8
Bihar,PATNA,Masoor,2004,Rabi,29018.0,31978.0,1.102005652,1147.8
Bihar,PATNA,Masoor,2005,Rabi,24279.0,32097.0,1.322006672,907.8
Bihar,PATNA,Masoor,2006,Rabi,23584.0,17216.0,0.729986431,1052.8
Bihar,PURBI CHAMPARAN,Masoor,2004,Rabi,8114.0,5217.0,0.64296278,1147.8
Bihar,PURBI CHAMPARAN,Masoor,2005,Rabi,8039.0,4831.0,0.600945391,907.8
Bihar,PURBI CHAMPARAN,Masoor,2006,Rabi,7628.0,4317.0,0.565941269,1052.8
Bihar,PURNIA,Masoor,2004,Rabi,3892.0,2055.0,0.528006166,1147.8
Bihar,PURNIA,Masoor,2005,Rabi,2097.0,864.0,0.412017167,907.8
Bihar,PURNIA,Masoor,2006,Rabi,1942.0,1138.0,0.585993821,1052.8
Bihar,ROHTAS,Masoor,2004,Rabi,8464.0,6543.0,0.773038752,1147.8
Bihar,ROHTAS,Masoor,2005,Rabi,5328.0,5333.0,1.000938438,907.8
Bihar,ROHTAS,Masoor,2006,Rabi,5631.0,3300.0,0.586041556,1052.8
Bihar,SAHARSA,Masoor,2004,Rabi,1369.0,561.0,0.409788167,1147.8
Bihar,SAHARSA,Masoor,2005,Rabi,1027.0,499.0,0.485881207,907.8
Bihar,SAHARSA,Masoor,2006,Rabi,1027.0,545.0,0.53067186,1052.8
Bihar,SAMASTIPUR,Masoor,2004,Rabi,1541.0,766.0,0.497079818,1147.8
Bihar,SAMASTIPUR,Masoor,2005,Rabi,1599.0,1110.0,0.694183865,907.8
Bihar,SAMASTIPUR,Masoor,2006,Rabi,1657.0,1326.0,0.8002414,1052.8
Bihar,SARAN,Masoor,2004,Rabi,376.0,267.0,0.710106383,1147.8
Bihar,SARAN,Masoor,2005,Rabi,500.0,370.0,0.74,907.8
Bihar,SARAN,Masoor,2006,Rabi,414.0,301.0,0.72705314,1052.8
Bihar,SHEIKHPURA,Masoor,2004,Rabi,4202.0,2063.0,0.490956687,1147.8
Bihar,SHEIKHPURA,Masoor,2005,Rabi,4678.0,4238.0,0.905942711,907.8
Bihar,SHEIKHPURA,Masoor,2006,Rabi,3208.0,3397.0,1.058915212,1052.8
Bihar,SHEOHAR,Masoor,2004,Rabi,692.0,465.0,0.671965318,1147.8
Bihar,SHEOHAR,Masoor,2005,Rabi,918.0,346.0,0.376906318,907.8
Bihar,SHEOHAR,Masoor,2006,Rabi,754.0,572.0,0.75862069,1052.8
Bihar,SITAMARHI,Masoor,2004,Rabi,3998.0,2051.0,0.513006503,1147.8
Bihar,SITAMARHI,Masoor,2005,Rabi,5369.0,2647.0,0.493015459,907.8
Bihar,SITAMARHI,Masoor,2006,Rabi,5435.0,4120.0,0.758049678,1052.8
Bihar,SIWAN,Masoor,2004,Rabi,449.0,319.0,0.710467706,1147.8
Bihar,SIWAN,Masoor,2005,Rabi,223.0,165.0,0.739910314,907.8
Bihar,SIWAN,Masoor,2006,Rabi,371.0,269.0,0.725067385,1052.8
Bihar,SUPAUL,Masoor,2004,Rabi,1927.0,921.0,0.477944992,1147.8
Bihar,SUPAUL,Masoor,2005,Rabi,1827.0,917.0,0.501915709,907.8
Bihar,SUPAUL,Masoor,2006,Rabi,1637.0,997.0,0.609040929,1052.8
Bihar,VAISHALI,Masoor,2004,Rabi,334.0,224.0,0.670658683,1147.8
Bihar,VAISHALI,Masoor,2005,Rabi,309.0,116.0,0.375404531,907.8
Bihar,VAISHALI,Masoor,2006,Rabi,255.0,193.0,0.756862745,1052.8
Bihar,ARARIA,Mesta,2004,Kharif,2241.0,17886.0,7.981258367,1147.8
Bihar,ARARIA,Mesta,2005,Kharif,3392.0,42720.0,12.59433962,907.8
Bihar,ARARIA,Mesta,2006,Kharif,3042.0,22190.0,7.294543064,1052.8
Bihar,ARWAL,Mesta,2004,Kharif,4.0,32.0,8.0,1147.8
Bihar,ARWAL,Mesta,2005,Kharif,4.0,39.0,9.75,907.8
Bihar,AURANGABAD,Mesta,2005,Kharif,1.0,10.0,10.0,907.8
Bihar,BANKA,Mesta,2005,Kharif,189.0,2452.0,12.97354497,907.8
Bihar,BANKA,Mesta,2006,Kharif,186.0,1587.0,8.532258065,1052.8
Bihar,BEGUSARAI,Mesta,2004,Kharif,125.0,997.0,7.976,1147.8
Bihar,BEGUSARAI,Mesta,2006,Kharif,97.0,828.0,8.536082474,1052.8
Bihar,BHAGALPUR,Mesta,2004,Kharif,29.0,231.0,7.965517241,1147.8
Bihar,BHAGALPUR,Mesta,2006,Kharif,19.0,162.0,8.526315789,1052.8
Bihar,BHOJPUR,Mesta,2004,Kharif,5.0,40.0,8.0,1147.8
Bihar,BHOJPUR,Mesta,2005,Kharif,11.0,108.0,9.818181818,907.8
Bihar,BHOJPUR,Mesta,2006,Kharif,10.0,85.0,8.5,1052.8
Bihar,DARBHANGA,Mesta,2005,Kharif,51.0,256.0,5.019607843,907.8
Bihar,GAYA,Mesta,2004,Kharif,1.0,8.0,8.0,1147.8
Bihar,GAYA,Mesta,2005,Kharif,9.0,89.0,9.888888889,907.8
Bihar,GOPALGANJ,Mesta,2004,Kharif,19.0,152.0,8.0,1147.8
Bihar,GOPALGANJ,Mesta,2005,Kharif,12.0,118.0,9.833333333,907.8
Bihar,GOPALGANJ,Mesta,2006,Kharif,13.0,111.0,8.538461538,1052.8
Bihar,JAMUI,Mesta,2004,Kharif,67.0,535.0,7.985074627,1147.8
Bihar,JEHANABAD,Mesta,2006,Kharif,4.0,34.0,8.5,1052.8
Bihar,KATIHAR,Mesta,2004,Kharif,1704.0,12269.0,7.200117371,1147.8
Bihar,KATIHAR,Mesta,2006,Kharif,2834.0,26592.0,9.383203952,1052.8
Bihar,KHAGARIA,Mesta,2005,Kharif,21.0,207.0,9.857142857,907.8
Bihar,KISHANGANJ,Mesta,2004,Kharif,2265.0,15352.0,6.777924945,1147.8
Bihar,KISHANGANJ,Mesta,2005,Kharif,2663.0,20683.0,7.766804356,907.8
Bihar,KISHANGANJ,Mesta,2006,Kharif,2037.0,13569.0,6.661266568,1052.8
Bihar,LAKHISARAI,Mesta,2005,Kharif,39.0,384.0,9.846153846,907.8
Bihar,MADHEPURA,Mesta,2004,Kharif,2063.0,16458.0,7.977702375,1147.8
Bihar,MADHEPURA,Mesta,2005,Kharif,695.0,4622.0,6.650359712,907.8
Bihar,MADHEPURA,Mesta,2006,Kharif,2049.0,18976.0,9.261102977,1052.8
Bihar,MADHUBANI,Mesta,2004,Kharif,48.0,383.0,7.979166667,1147.8
Bihar,MADHUBANI,Mesta,2005,Kharif,695.0,3494.0,5.027338129,907.8
Bihar,MADHUBANI,Mesta,2006,Kharif,26.0,111.0,4.269230769,1052.8
Bihar,MUZAFFARPUR,Mesta,2004,Kharif,136.0,1085.0,7.977941176,1147.8
Bihar,MUZAFFARPUR,Mesta,2005,Kharif,125.0,738.0,5.904,907.8
Bihar,MUZAFFARPUR,Mesta,2006,Kharif,113.0,706.0,6.247787611,1052.8
Bihar,PURBI CHAMPARAN,Mesta,2004,Kharif,9.0,72.0,8.0,1147.8
Bihar,PURBI CHAMPARAN,Mesta,2005,Kharif,9.0,53.0,5.888888889,907.8
Bihar,PURBI CHAMPARAN,Mesta,2006,Kharif,9.0,56.0,6.222222222,1052.8
Bihar,PURNIA,Mesta,2004,Kharif,3348.0,30746.0,9.18339307,1147.8
Bihar,PURNIA,Mesta,2005,Kharif,2114.0,14281.0,6.755439924,907.8
Bihar,PURNIA,Mesta,2006,Kharif,3314.0,21872.0,6.5998793,1052.8
Bihar,SAHARSA,Mesta,2004,Kharif,210.0,1675.0,7.976190476,1147.8
Bihar,SAHARSA,Mesta,2005,Kharif,1709.0,29926.0,17.51082504,907.8
Bihar,SAHARSA,Mesta,2006,Kharif,131.0,1507.0,11.50381679,1052.8
Bihar,SAMASTIPUR,Mesta,2004,Kharif,742.0,5920.0,7.978436658,1147.8
Bihar,SAMASTIPUR,Mesta,2005,Kharif,112.0,1103.0,9.848214286,907.8
Bihar,SAMASTIPUR,Mesta,2006,Kharif,628.0,2676.0,4.261146497,1052.8
Bihar,SARAN,Mesta,2004,Kharif,32.0,255.0,7.96875,1147.8
Bihar,SARAN,Mesta,2005,Kharif,67.0,660.0,9.850746269,907.8
Bihar,SHEOHAR,Mesta,2005,Kharif,439.0,2590.0,5.89977221,907.8
Bihar,SHEOHAR,Mesta,2006,Kharif,3.0,19.0,6.333333333,1052.8
Bihar,SITAMARHI,Mesta,2004,Kharif,74.0,590.0,7.972972973,1147.8
Bihar,SITAMARHI,Mesta,2005,Kharif,76.0,448.0,5.894736842,907.8
Bihar,SITAMARHI,Mesta,2006,Kharif,68.0,425.0,6.25,1052.8
Bihar,SIWAN,Mesta,2004,Kharif,10.0,80.0,8.0,1147.8
Bihar,SIWAN,Mesta,2005,Kharif,453.0,4460.0,9.845474614,907.8
Bihar,SIWAN,Mesta,2006,Kharif,16.0,134.0,8.375,1052.8
Bihar,SUPAUL,Mesta,2004,Kharif,1989.0,15868.0,7.977878331,1147.8
Bihar,SUPAUL,Mesta,2005,Kharif,1646.0,13598.0,8.261239368,907.8
Bihar,SUPAUL,Mesta,2006,Kharif,3142.0,40706.0,12.95544239,1052.8
Bihar,VAISHALI,Mesta,2004,Kharif,428.0,3414.0,7.976635514,1147.8
Bihar,VAISHALI,Mesta,2006,Kharif,437.0,2729.0,6.244851259,1052.8
Bihar,ARARIA,Moong(Green Gram),2004,Kharif,1148.0,500.0,0.43554007,1147.8
Bihar,ARARIA,Moong(Green Gram),2004,Summer,7692.0,4092.0,0.531981279,1147.8
Bihar,ARARIA,Moong(Green Gram),2005,Kharif,2198.0,1350.0,0.614194722,907.8
Bihar,ARARIA,Moong(Green Gram),2005,Summer,5964.0,3364.0,0.564050973,907.8
Bihar,ARARIA,Moong(Green Gram),2006,Kharif,1097.0,553.0,0.504102097,1052.8
Bihar,ARARIA,Moong(Green Gram),2006,Summer,7716.0,4074.0,0.527993779,1052.8
Bihar,ARWAL,Moong(Green Gram),2004,Kharif,83.0,45.0,0.542168675,1147.8
Bihar,ARWAL,Moong(Green Gram),2004,Summer,17.0,9.0,0.529411765,1147.8
Bihar,ARWAL,Moong(Green Gram),2005,Kharif,121.0,67.0,0.553719008,907.8
Bihar,ARWAL,Moong(Green Gram),2005,Summer,24.0,14.0,0.583333333,907.8
Bihar,AURANGABAD,Moong(Green Gram),2004,Kharif,15.0,6.0,0.4,1147.8
Bihar,AURANGABAD,Moong(Green Gram),2005,Kharif,9.0,3.0,0.333333333,907.8
Bihar,AURANGABAD,Moong(Green Gram),2005,Summer,15.0,9.0,0.6,907.8
Bihar,AURANGABAD,Moong(Green Gram),2006,Kharif,17.0,12.0,0.705882353,1052.8
Bihar,AURANGABAD,Moong(Green Gram),2006,Summer,15.0,8.0,0.533333333,1052.8
Bihar,BANKA,Moong(Green Gram),2004,Kharif,649.0,382.0,0.588597843,1147.8
Bihar,BANKA,Moong(Green Gram),2004,Summer,1253.0,692.0,0.552274541,1147.8
Bihar,BANKA,Moong(Green Gram),2005,Kharif,477.0,283.0,0.593291405,907.8
Bihar,BANKA,Moong(Green Gram),2005,Summer,1427.0,818.0,0.573230554,907.8
Bihar,BANKA,Moong(Green Gram),2006,Kharif,653.0,540.0,0.826952527,1052.8
Bihar,BANKA,Moong(Green Gram),2006,Summer,1461.0,768.0,0.525667351,1052.8
Bihar,BEGUSARAI,Moong(Green Gram),2004,Kharif,74.0,43.0,0.581081081,1147.8
Bihar,BEGUSARAI,Moong(Green Gram),2004,Summer,559.0,255.0,0.456171735,1147.8
Bihar,BEGUSARAI,Moong(Green Gram),2005,Kharif,144.0,85.0,0.590277778,907.8
Bihar,BEGUSARAI,Moong(Green Gram),2005,Summer,534.0,327.0,0.612359551,907.8
Bihar,BEGUSARAI,Moong(Green Gram),2006,Kharif,130.0,82.0,0.630769231,1052.8
Bihar,BEGUSARAI,Moong(Green Gram),2006,Summer,546.0,287.0,0.525641026,1052.8
Bihar,BHAGALPUR,Moong(Green Gram),2004,Kharif,528.0,368.0,0.696969697,1147.8
Bihar,BHAGALPUR,Moong(Green Gram),2004,Summer,392.0,216.0,0.551020408,1147.8
Bihar,BHAGALPUR,Moong(Green Gram),2005,Kharif,583.0,392.0,0.67238422,907.8
Bihar,BHAGALPUR,Moong(Green Gram),2005,Summer,196.0,112.0,0.571428571,907.8
Bihar,BHAGALPUR,Moong(Green Gram),2006,Kharif,121.0,100.0,0.826446281,1052.8
Bihar,BHAGALPUR,Moong(Green Gram),2006,Summer,431.0,227.0,0.526682135,1052.8
Bihar,BHOJPUR,Moong(Green Gram),2004,Kharif,55.0,43.0,0.781818182,1147.8
Bihar,BHOJPUR,Moong(Green Gram),2004,Summer,21.0,12.0,0.571428571,1147.8
Bihar,BHOJPUR,Moong(Green Gram),2005,Kharif,155.0,104.0,0.670967742,907.8
Bihar,BHOJPUR,Moong(Green Gram),2005,Summer,45.0,26.0,0.577777778,907.8
Bihar,BHOJPUR,Moong(Green Gram),2006,Kharif,50.0,29.0,0.58,1052.8
Bihar,BHOJPUR,Moong(Green Gram),2006,Summer,28.0,15.0,0.535714286,1052.8
Bihar,BUXAR,Moong(Green Gram),2004,Kharif,53.0,29.0,0.547169811,1147.8
Bihar,BUXAR,Moong(Green Gram),2005,Kharif,58.0,34.0,0.586206897,907.8
Bihar,BUXAR,Moong(Green Gram),2005,Summer,15.0,9.0,0.6,907.8
Bihar,BUXAR,Moong(Green Gram),2006,Kharif,51.0,30.0,0.588235294,1052.8
Bihar,BUXAR,Moong(Green Gram),2006,Summer,15.0,8.0,0.533333333,1052.8
Bihar,DARBHANGA,Moong(Green Gram),2004,Kharif,631.0,246.0,0.389857369,1147.8
Bihar,DARBHANGA,Moong(Green Gram),2004,Summer,9578.0,3707.0,0.387032783,1147.8
Bihar,DARBHANGA,Moong(Green Gram),2005,Kharif,756.0,475.0,0.628306878,907.8
Bihar,DARBHANGA,Moong(Green Gram),2005,Summer,6222.0,4548.0,0.730954677,907.8
Bihar,DARBHANGA,Moong(Green Gram),2006,Kharif,470.0,322.0,0.685106383,1052.8
Bihar,DARBHANGA,Moong(Green Gram),2006,Summer,6894.0,3916.0,0.568030171,1052.8
Bihar,GAYA,Moong(Green Gram),2004,Kharif,287.0,86.0,0.299651568,1147.8
Bihar,GAYA,Moong(Green Gram),2004,Summer,1056.0,583.0,0.552083333,1147.8
Bihar,GAYA,Moong(Green Gram),2005,Kharif,142.0,53.0,0.373239437,907.8
Bihar,GAYA,Moong(Green Gram),2005,Summer,934.0,535.0,0.572805139,907.8
Bihar,GAYA,Moong(Green Gram),2006,Kharif,325.0,248.0,0.763076923,1052.8
Bihar,GAYA,Moong(Green Gram),2006,Summer,1148.0,603.0,0.525261324,1052.8
Bihar,GOPALGANJ,Moong(Green Gram),2004,Kharif,451.0,180.0,0.399113082,1147.8
Bihar,GOPALGANJ,Moong(Green Gram),2004,Summer,1664.0,639.0,0.384014423,1147.8
Bihar,GOPALGANJ,Moong(Green Gram),2005,Kharif,24.0,16.0,0.666666667,907.8
Bihar,GOPALGANJ,Moong(Green Gram),2005,Summer,1353.0,879.0,0.649667406,907.8
Bihar,GOPALGANJ,Moong(Green Gram),2006,Summer,1099.0,578.0,0.525932666,1052.8
Bihar,JAMUI,Moong(Green Gram),2004,Kharif,239.0,135.0,0.564853556,1147.8
Bihar,JAMUI,Moong(Green Gram),2004,Summer,356.0,163.0,0.457865169,1147.8
Bihar,JAMUI,Moong(Green Gram),2005,Kharif,146.0,85.0,0.582191781,907.8
Bihar,JAMUI,Moong(Green Gram),2005,Summer,133.0,81.0,0.609022556,907.8
Bihar,JAMUI,Moong(Green Gram),2006,Kharif,76.0,48.0,0.631578947,1052.8
Bihar,JAMUI,Moong(Green Gram),2006,Summer,125.0,66.0,0.528,1052.8
Bihar,JEHANABAD,Moong(Green Gram),2004,Kharif,47.0,13.0,0.276595745,1147.8
Bihar,JEHANABAD,Moong(Green Gram),2004,Summer,48.0,26.0,0.541666667,1147.8
Bihar,JEHANABAD,Moong(Green Gram),2005,Kharif,39.0,25.0,0.641025641,907.8
Bihar,JEHANABAD,Moong(Green Gram),2005,Summer,43.0,25.0,0.581395349,907.8
Bihar,JEHANABAD,Moong(Green Gram),2006,Kharif,65.0,45.0,0.692307692,1052.8
Bihar,JEHANABAD,Moong(Green Gram),2006,Summer,59.0,31.0,0.525423729,1052.8
Bihar,KAIMUR (BHABUA),Moong(Green Gram),2004,Kharif,80.0,38.0,0.475,1147.8
Bihar,KAIMUR (BHABUA),Moong(Green Gram),2005,Kharif,70.0,43.0,0.614285714,907.8
Bihar,KAIMUR (BHABUA),Moong(Green Gram),2006,Kharif,43.0,25.0,0.581395349,1052.8
Bihar,KATIHAR,Moong(Green Gram),2004,Kharif,689.0,321.0,0.465892598,1147.8
Bihar,KATIHAR,Moong(Green Gram),2004,Summer,828.0,440.0,0.531400966,1147.8
Bihar,KATIHAR,Moong(Green Gram),2005,Kharif,402.0,234.0,0.582089552,907.8
Bihar,KATIHAR,Moong(Green Gram),2005,Summer,3479.0,1625.0,0.467088244,907.8
Bihar,KATIHAR,Moong(Green Gram),2006,Kharif,198.0,84.0,0.424242424,1052.8
Bihar,KATIHAR,Moong(Green Gram),2006,Summer,2720.0,1436.0,0.527941176,1052.8
Bihar,KHAGARIA,Moong(Green Gram),2004,Kharif,79.0,46.0,0.582278481,1147.8
Bihar,KHAGARIA,Moong(Green Gram),2004,Summer,1318.0,602.0,0.456752656,1147.8
Bihar,KHAGARIA,Moong(Green Gram),2005,Kharif,85.0,52.0,0.611764706,907.8
Bihar,KHAGARIA,Moong(Green Gram),2005,Summer,1430.0,875.0,0.611888112,907.8
Bihar,KHAGARIA,Moong(Green Gram),2006,Kharif,7.0,4.0,0.571428571,1052.8
Bihar,KHAGARIA,Moong(Green Gram),2006,Summer,1376.0,724.0,0.526162791,1052.8
Bihar,KISHANGANJ,Moong(Green Gram),2004,Kharif,10.0,4.0,0.4,1147.8
Bihar,KISHANGANJ,Moong(Green Gram),2004,Summer,5343.0,4087.0,0.764926071,1147.8
Bihar,KISHANGANJ,Moong(Green Gram),2005,Kharif,17.0,10.0,0.588235294,907.8
Bihar,KISHANGANJ,Moong(Green Gram),2005,Summer,5481.0,3168.0,0.577996716,907.8
Bihar,KISHANGANJ,Moong(Green Gram),2006,Kharif,1166.0,574.0,0.492281304,1052.8
Bihar,KISHANGANJ,Moong(Green Gram),2006,Summer,5425.0,4622.0,0.851981567,1052.8
Bihar,LAKHISARAI,Moong(Green Gram),2004,Kharif,3.0,2.0,0.666666667,1147.8
Bihar,LAKHISARAI,Moong(Green Gram),2004,Summer,16.0,7.0,0.4375,1147.8
Bihar,LAKHISARAI,Moong(Green Gram),2005,Summer,1.0,1.0,1.0,907.8
Bihar,LAKHISARAI,Moong(Green Gram),2006,Summer,11.0,6.0,0.545454545,1052.8
Bihar,MADHEPURA,Moong(Green Gram),2004,Kharif,19.0,5.0,0.263157895,1147.8
Bihar,MADHEPURA,Moong(Green Gram),2004,Summer,16464.0,8825.0,0.536017979,1147.8
Bihar,MADHEPURA,Moong(Green Gram),2005,Kharif,18.0,10.0,0.555555556,907.8
Bihar,MADHEPURA,Moong(Green Gram),2005,Summer,15986.0,11782.0,0.737019892,907.8
Bihar,MADHEPURA,Moong(Green Gram),2006,Kharif,361.0,210.0,0.581717452,1052.8
Bihar,MADHEPURA,Moong(Green Gram),2006,Summer,13805.0,11016.0,0.797971749,1052.8
Bihar,MADHUBANI,Moong(Green Gram),2004,Kharif,431.0,221.0,0.512761021,1147.8
Bihar,MADHUBANI,Moong(Green Gram),2004,Summer,10725.0,6199.0,0.577995338,1147.8
Bihar,MADHUBANI,Moong(Green Gram),2005,Kharif,389.0,258.0,0.663239075,907.8
Bihar,MADHUBANI,Moong(Green Gram),2005,Summer,8574.0,5753.0,0.670982039,907.8
Bihar,MADHUBANI,Moong(Green Gram),2006,Kharif,73.0,50.0,0.684931507,1052.8
Bihar,MADHUBANI,Moong(Green Gram),2006,Summer,9966.0,4525.0,0.454043749,1052.8
Bihar,MUNGER,Moong(Green Gram),2004,Kharif,122.0,70.0,0.573770492,1147.8
Bihar,MUNGER,Moong(Green Gram),2004,Summer,100.0,46.0,0.46,1147.8
Bihar,MUNGER,Moong(Green Gram),2005,Kharif,152.0,89.0,0.585526316,907.8
Bihar,MUNGER,Moong(Green Gram),2005,Summer,68.0,42.0,0.617647059,907.8
Bihar,MUNGER,Moong(Green Gram),2006,Kharif,132.0,83.0,0.628787879,1052.8
Bihar,MUNGER,Moong(Green Gram),2006,Summer,98.0,52.0,0.530612245,1052.8
Bihar,MUZAFFARPUR,Moong(Green Gram),2004,Kharif,98.0,30.0,0.306122449,1147.8
Bihar,MUZAFFARPUR,Moong(Green Gram),2004,Summer,25144.0,10208.0,0.405981546,1147.8
Bihar,MUZAFFARPUR,Moong(Green Gram),2005,Kharif,70.0,27.0,0.385714286,907.8
Bihar,MUZAFFARPUR,Moong(Green Gram),2005,Summer,27827.0,22568.0,0.811010889,907.8
Bihar,MUZAFFARPUR,Moong(Green Gram),2006,Summer,27810.0,14489.0,0.52099964,1052.8
Bihar,NALANDA,Moong(Green Gram),2004,Kharif,73.0,47.0,0.643835616,1147.8
Bihar,NALANDA,Moong(Green Gram),2004,Summer,148.0,82.0,0.554054054,1147.8
Bihar,NALANDA,Moong(Green Gram),2005,Kharif,41.0,23.0,0.56097561,907.8
Bihar,NALANDA,Moong(Green Gram),2005,Summer,185.0,106.0,0.572972973,907.8
Bihar,NALANDA,Moong(Green Gram),2006,Kharif,76.0,44.0,0.578947368,1052.8
Bihar,NALANDA,Moong(Green Gram),2006,Summer,161.0,85.0,0.527950311,1052.8
Bihar,NAWADA,Moong(Green Gram),2004,Kharif,102.0,23.0,0.225490196,1147.8
Bihar,NAWADA,Moong(Green Gram),2004,Summer,844.0,466.0,0.552132701,1147.8
Bihar,NAWADA,Moong(Green Gram),2005,Kharif,28.0,13.0,0.464285714,907.8
Bihar,NAWADA,Moong(Green Gram),2005,Summer,951.0,545.0,0.573080967,907.8
Bihar,NAWADA,Moong(Green Gram),2006,Kharif,179.0,101.0,0.56424581,1052.8
Bihar,NAWADA,Moong(Green Gram),2006,Summer,1277.0,672.0,0.526233359,1052.8
Bihar,PASHCHIM CHAMPARAN,Moong(Green Gram),2004,Kharif,31.0,23.0,0.741935484,1147.8
Bihar,PASHCHIM CHAMPARAN,Moong(Green Gram),2004,Summer,273.0,110.0,0.402930403,1147.8
Bihar,PASHCHIM CHAMPARAN,Moong(Green Gram),2005,Kharif,92.0,67.0,0.72826087,907.8
Bihar,PASHCHIM CHAMPARAN,Moong(Green Gram),2005,Summer,284.0,194.0,0.683098592,907.8
Bihar,PASHCHIM CHAMPARAN,Moong(Green Gram),2006,Summer,277.0,125.0,0.451263538,1052.8
